storm_id,usa_atcf_id,geoid,date,vmax_sust,vmax_gust,sust_dur,gust_dur
Harvey-2017,AL092017,22017024303,2017-08-30 11:45:00,9.273054841676126,13.816851714097428,0,0
Harvey-2017,AL092017,22017024304,2017-08-30 11:45:00,9.286635821052904,13.837087373368828,0,0
Harvey-2017,AL092017,22017024400,2017-08-30 11:45:00,9.130670343993762,13.604698812550705,0,0
Harvey-2017,AL092017,22017024503,2017-08-30 11:45:00,8.740692482175877,13.023631798442057,0,0
Harvey-2017,AL092017,22017024504,2017-08-30 11:45:00,8.558045081088022,12.751487170821152,0,0
Harvey-2017,AL092017,22017024601,2017-08-30 11:45:00,8.90539309071717,13.269035705168584,0,0
Harvey-2017,AL092017,22017024602,2017-08-30 11:45:00,8.96667597857947,13.360347208083411,0,0
Harvey-2017,AL092017,22017024700,2017-08-30 11:45:00,8.859992029988339,13.201388124682625,0,0
Harvey-2017,AL092017,22017024800,2017-08-30 11:45:00,8.365705126786402,12.46490063891174,0,0
Harvey-2017,AL092017,22017024900,2017-08-30 11:45:00,8.048726360350875,11.992602276922803,0,0
Harvey-2017,AL092017,22017025000,2017-08-30 11:45:00,7.830041520446076,11.666761865464654,0,0
Harvey-2017,AL092017,22017025100,2017-08-30 11:45:00,7.647201541109915,11.394330296253774,0,0
Harvey-2017,AL092017,22017025200,2017-08-30 11:45:00,9.11157852653116,13.576252004531428,0,0
Harvey-2017,AL092017,22017025300,2017-08-30 11:45:00,9.089356144789779,13.54314065573677,0,0
Harvey-2017,AL092017,22017025405,2017-08-30 11:45:00,8.757736546261313,13.049027453929357,0,0
Harvey-2017,AL092017,22017025406,2017-08-30 11:45:00,8.887822701655582,13.242855825466817,0,0
Harvey-2017,AL092017,22017980000,2017-08-30 11:45:00,9.254539798143682,13.789264299234086,0,0
Harvey-2017,AL092017,22019000100,2017-08-30 08:15:00,17.96821143810927,26.772635042782813,0,0
Harvey-2017,AL092017,22019000200,2017-08-30 08:30:00,18.1188812473116,26.99713305849428,0,0
Harvey-2017,AL092017,22019000300,2017-08-30 08:30:00,18.27637985780215,27.231805988125206,0,0
Harvey-2017,AL092017,22019000400,2017-08-30 08:30:00,18.072847234385748,26.928542379234763,0,0
Harvey-2017,AL092017,22019000500,2017-08-30 08:15:00,17.90307214253178,26.67557749237235,0,0
Harvey-2017,AL092017,22019000600,2017-08-30 08:15:00,18.088078872921745,26.9512375206534,0,0
Harvey-2017,AL092017,22019000700,2017-08-30 08:15:00,17.59040725816775,26.20970681466995,0,0
Harvey-2017,AL092017,22019000800,2017-08-30 08:15:00,17.849116379495975,26.595183405449003,0,0
Harvey-2017,AL092017,22019000900,2017-08-30 08:15:00,18.023355726100768,26.854800031890143,0,0
Harvey-2017,AL092017,22019001000,2017-08-30 08:00:00,17.61299111193158,26.243356756778056,0,0
Harvey-2017,AL092017,22019001100,2017-08-30 08:00:00,17.720034931292123,26.402852047625263,0,0
Harvey-2017,AL092017,22019001201,2017-08-30 08:00:00,17.7876602246238,26.50361373468946,0,0
Harvey-2017,AL092017,22019001202,2017-08-30 08:15:00,17.94028992330642,26.731031985726567,0,0
Harvey-2017,AL092017,22019001300,2017-08-30 08:00:00,17.465397483664262,26.02344225065975,0,0
Harvey-2017,AL092017,22019001400,2017-08-30 08:45:00,18.415862894311037,27.439635712523444,0,0
Harvey-2017,AL092017,22019001500,2017-08-30 08:30:00,18.247770147411455,27.189177519643067,0,0
Harvey-2017,AL092017,22019001600,2017-08-30 08:30:00,18.381621301492604,27.38861573922398,0,0
Harvey-2017,AL092017,22019001700,2017-08-30 08:00:00,17.714950944900817,26.39527690790222,0,0
Harvey-2017,AL092017,22019001801,2017-08-30 18:15:00,17.49667285421972,26.070042552787385,0,0
Harvey-2017,AL092017,22019001901,2017-08-30 08:00:00,17.376472158577894,25.890943516281062,0,0
Harvey-2017,AL092017,22019001903,2017-08-30 18:30:00,17.383885568480068,25.901989497035302,0,0
Harvey-2017,AL092017,22019001904,2017-08-30 18:30:00,17.387915808388207,25.90799455449843,0,0
Harvey-2017,AL092017,22019002000,2017-08-30 09:15:00,19.241821082186743,28.670313412458245,0,0
Harvey-2017,AL092017,22019002100,2017-08-30 09:45:00,19.716095339847026,29.376982056372068,0,0
Harvey-2017,AL092017,22019002201,2017-08-30 09:15:00,18.791711003254925,27.999649394849836,0,0
Harvey-2017,AL092017,22019002203,2017-08-30 09:00:00,18.504306232238513,27.571416286035383,0,0
Harvey-2017,AL092017,22019002204,2017-08-30 09:00:00,18.655679379727037,27.796962275793284,0,0
Harvey-2017,AL092017,22019002300,2017-08-30 08:45:00,17.725741390792223,26.41135467228041,0,0
Harvey-2017,AL092017,22019002400,2017-08-30 10:00:00,18.981659359209516,28.28267244522218,0,0
Harvey-2017,AL092017,22019002500,2017-08-30 08:30:00,18.029594328785922,26.864095549891026,0,0
Harvey-2017,AL092017,22019002600,2017-08-30 08:15:00,17.74010529342942,26.432756887209834,0,0
Harvey-2017,AL092017,22019002700,2017-08-30 08:15:00,17.02133780560474,25.361793330351063,0,0
Harvey-2017,AL092017,22019002800,2017-08-30 18:45:00,16.88328091236735,25.156088559427353,0,0
