storm_id,usa_atcf_id,geoid,DATE,PRCPpred
Florence-2018,AL062018,37031970803,2018-09-02,13.623893168756716
Florence-2018,AL062018,37031970804,2018-09-02,14.49388863502219
Florence-2018,AL062018,37031970805,2018-09-02,16.426257799295684
Florence-2018,AL062018,37031970901,2018-09-02,9.214115937394416
Florence-2018,AL062018,37031970902,2018-09-02,10.628672372113785
Florence-2018,AL062018,37031970903,2018-09-02,12.603887862798292
Florence-2018,AL062018,37031971001,2018-09-02,5.30773822768257
Florence-2018,AL062018,37031971002,2018-09-02,0
Florence-2018,AL062018,37031971101,2018-09-02,0
Florence-2018,AL062018,37031971102,2018-09-02,0
Florence-2018,AL062018,37031980100,2018-09-02,6.250807709289265
Florence-2018,AL062018,37031990100,2018-09-02,2.532113771068398
Florence-2018,AL062018,37031990200,2018-09-02,6.455039582901099
Florence-2018,AL062018,37033930100,2018-09-02,122.1713928718171
Florence-2018,AL062018,37033930200,2018-09-02,118.32618447344382
Florence-2018,AL062018,37033930300,2018-09-02,98.6678720764248
Florence-2018,AL062018,37033930400,2018-09-02,48.698641309217464
Florence-2018,AL062018,37033930500,2018-09-02,119.88770738367613
Florence-2018,AL062018,37033930600,2018-09-02,102.75257830405322
Florence-2018,AL062018,37035010101,2018-09-02,50.8171364078781
Florence-2018,AL062018,37035010102,2018-09-02,27.690730710943072
Florence-2018,AL062018,37035010201,2018-09-02,55.442465743024464
Florence-2018,AL062018,37035010202,2018-09-02,28.731959660676733
Florence-2018,AL062018,37035010301,2018-09-02,37.674129108723214
Florence-2018,AL062018,37035010302,2018-09-02,42.23581361136094
Florence-2018,AL062018,37035010303,2018-09-02,42.74513085246478
Florence-2018,AL062018,37035010304,2018-09-02,26.247945100782466
Florence-2018,AL062018,37035010401,2018-09-02,24.906748984854293
Florence-2018,AL062018,37035010402,2018-09-02,23.59524394900375
Florence-2018,AL062018,37035010501,2018-09-02,22.205939079701675
Florence-2018,AL062018,37035010502,2018-09-02,40.757859321201416
Florence-2018,AL062018,37035010600,2018-09-02,19.011431835826553
Florence-2018,AL062018,37035010700,2018-09-02,19.077988555185815
Florence-2018,AL062018,37035010900,2018-09-02,22.437685550665478
Florence-2018,AL062018,37035011000,2018-09-02,24.937484046920936
Florence-2018,AL062018,37035011101,2018-09-02,20.60039818038075
Florence-2018,AL062018,37035011102,2018-09-02,23.0001631257239
Florence-2018,AL062018,37035011200,2018-09-02,23.227474999040833
Florence-2018,AL062018,37035011300,2018-09-02,23.460444474884707
Florence-2018,AL062018,37035011401,2018-09-02,23.535490631288884
Florence-2018,AL062018,37035011402,2018-09-02,13.767547256146292
Florence-2018,AL062018,37035011501,2018-09-02,18.940967065666772
Florence-2018,AL062018,37035011503,2018-09-02,46.41779173691807
Florence-2018,AL062018,37035011504,2018-09-02,12.343388253309667
Florence-2018,AL062018,37035011601,2018-09-02,4.819396091774018
Florence-2018,AL062018,37035011602,2018-09-02,4.342039967474469
Florence-2018,AL062018,37035011701,2018-09-02,24.100566796627653
Florence-2018,AL062018,37035011702,2018-09-02,4.25057968346873
Florence-2018,AL062018,37035011801,2018-09-02,6.109365557381471
Florence-2018,AL062018,37035011802,2018-09-02,1.7235527910459705
Florence-2018,AL062018,37037020103,2018-09-02,0
Florence-2018,AL062018,37037020104,2018-09-02,4.287885126693055
Florence-2018,AL062018,37037020105,2018-09-02,0
Florence-2018,AL062018,37037020106,2018-09-02,0
Florence-2018,AL062018,37037020200,2018-09-02,10.68348265925603
Florence-2018,AL062018,37037020300,2018-09-02,47.39410070568705
Florence-2018,AL062018,37037020401,2018-09-02,15.72358604571158
Florence-2018,AL062018,37037020402,2018-09-02,23.749338089123235
Florence-2018,AL062018,37037020500,2018-09-02,26.804166634464078
Florence-2018,AL062018,37037020600,2018-09-02,10.174189352238047
Florence-2018,AL062018,37037020701,2018-09-02,5.293236012364718
Florence-2018,AL062018,37037020702,2018-09-02,6.000774628597348
Florence-2018,AL062018,37037020800,2018-09-02,0
Florence-2018,AL062018,37039930100,2018-09-02,0.38806878889795154
Florence-2018,AL062018,37039930200,2018-09-02,0.3387244516524361
Florence-2018,AL062018,37039930300,2018-09-02,0
Florence-2018,AL062018,37039930400,2018-09-02,0
Florence-2018,AL062018,37039930500,2018-09-02,0
Florence-2018,AL062018,37039930601,2018-09-02,0.5766892208311419
Florence-2018,AL062018,37039930602,2018-09-02,0.6409918363950239
Florence-2018,AL062018,37041930101,2018-09-02,308.41700102912415
Florence-2018,AL062018,37041930102,2018-09-02,238.0867253641972
Florence-2018,AL062018,37041930200,2018-09-02,196.84137637924167
Florence-2018,AL062018,37043950100,2018-09-02,0
Florence-2018,AL062018,37043950200,2018-09-02,0
Florence-2018,AL062018,37045950101,2018-09-02,0
Florence-2018,AL062018,37045950102,2018-09-02,0
Florence-2018,AL062018,37045950200,2018-09-02,0
Florence-2018,AL062018,37045950301,2018-09-02,33.07182484129075
Florence-2018,AL062018,37045950302,2018-09-02,91.29408716286976
Florence-2018,AL062018,37045950400,2018-09-02,109.97339585323974
Florence-2018,AL062018,37045950500,2018-09-02,131.17051141500494
Florence-2018,AL062018,37045950601,2018-09-02,48.72308562112409
Florence-2018,AL062018,37045950602,2018-09-02,44.78658191593749
Florence-2018,AL062018,37045950700,2018-09-02,24.52239031732769
Florence-2018,AL062018,37045950800,2018-09-02,21.27786577345525
Florence-2018,AL062018,37045950900,2018-09-02,19.263724906018204
Florence-2018,AL062018,37045951000,2018-09-02,20.92392174532177
Florence-2018,AL062018,37045951100,2018-09-02,0.48069727254987116
Florence-2018,AL062018,37045951200,2018-09-02,0.49443799757148454
Florence-2018,AL062018,37045951300,2018-09-02,0.34284831184808856
Florence-2018,AL062018,37045951400,2018-09-02,0.35371502498273005
Florence-2018,AL062018,37045951501,2018-09-02,0.3360555296547725
Florence-2018,AL062018,37045951502,2018-09-02,0.2709930147082343
Florence-2018,AL062018,37045951503,2018-09-02,0.3801125603413698
Florence-2018,AL062018,37045951601,2018-09-02,0.42045729702120915
Florence-2018,AL062018,37045951602,2018-09-02,28.810291437788113
Florence-2018,AL062018,37047930100,2018-09-02,16.299077356198104
Florence-2018,AL062018,37047930200,2018-09-02,10.443775690371577
Florence-2018,AL062018,37047930300,2018-09-02,9.651877816157059
Florence-2018,AL062018,37047930400,2018-09-02,9.958163108281784
Florence-2018,AL062018,37047930500,2018-09-02,3.901350672009007
Florence-2018,AL062018,37047930600,2018-09-02,2.8048187140625815
Florence-2018,AL062018,37047930700,2018-09-02,2.779854318061773
Florence-2018,AL062018,37047930800,2018-09-02,3.7259953801331225
Florence-2018,AL062018,37047930900,2018-09-02,9.314576395370295
Florence-2018,AL062018,37047931000,2018-09-02,9.538890867047343
Florence-2018,AL062018,37047931100,2018-09-02,10.144303729905952
Florence-2018,AL062018,37047931200,2018-09-02,8.29509205565698
Florence-2018,AL062018,37047931300,2018-09-02,12.172726903042552
Florence-2018,AL062018,37049960101,2018-09-02,0.9247227732123666
Florence-2018,AL062018,37049960102,2018-09-02,19.055408830002353
Florence-2018,AL062018,37049960200,2018-09-02,18.392578465868823
Florence-2018,AL062018,37049960300,2018-09-02,18.495102067969967
Florence-2018,AL062018,37049960401,2018-09-02,17.48759462133424
Florence-2018,AL062018,37049960402,2018-09-02,11.063487309207591
Florence-2018,AL062018,37049960403,2018-09-02,1.0731505008098006
Florence-2018,AL062018,37049960404,2018-09-02,4.823423761979394
Florence-2018,AL062018,37049960500,2018-09-02,48.82490541145221
Florence-2018,AL062018,37049960600,2018-09-02,19.08639346243547
Florence-2018,AL062018,37049960700,2018-09-02,15.795107961674441
Florence-2018,AL062018,37049960800,2018-09-02,17.129242092565246
Florence-2018,AL062018,37049960900,2018-09-02,15.841098245464039
Florence-2018,AL062018,37049961001,2018-09-02,0.28648964857576403
Florence-2018,AL062018,37049961002,2018-09-02,0
Florence-2018,AL062018,37049961100,2018-09-02,3.4584018344215264
Florence-2018,AL062018,37049961201,2018-09-02,4.933320752637108
Florence-2018,AL062018,37049961202,2018-09-02,3.6706451850077912
Florence-2018,AL062018,37049961301,2018-09-02,3.953191818563786
Florence-2018,AL062018,37049961302,2018-09-02,3.568120104614477
Florence-2018,AL062018,37049961303,2018-09-02,8.983344009905178
Florence-2018,AL062018,37051000200,2018-09-02,0
Florence-2018,AL062018,37051000500,2018-09-02,0
Florence-2018,AL062018,37051000600,2018-09-02,0
Florence-2018,AL062018,37051000701,2018-09-02,0
Florence-2018,AL062018,37051000702,2018-09-02,0
Florence-2018,AL062018,37051000800,2018-09-02,0
Florence-2018,AL062018,37051000900,2018-09-02,0
Florence-2018,AL062018,37051001000,2018-09-02,0
Florence-2018,AL062018,37051001100,2018-09-02,0
Florence-2018,AL062018,37051001200,2018-09-02,0
Florence-2018,AL062018,37051001400,2018-09-02,0
Florence-2018,AL062018,37051001500,2018-09-02,0
Florence-2018,AL062018,37051001601,2018-09-02,0
Florence-2018,AL062018,37051001603,2018-09-02,0
Florence-2018,AL062018,37051001604,2018-09-02,0
Florence-2018,AL062018,37051001700,2018-09-02,0
Florence-2018,AL062018,37051001800,2018-09-02,0
Florence-2018,AL062018,37051001901,2018-09-02,0
Florence-2018,AL062018,37051001902,2018-09-02,0
Florence-2018,AL062018,37051001903,2018-09-02,0
Florence-2018,AL062018,37051002001,2018-09-02,0
Florence-2018,AL062018,37051002002,2018-09-02,0
Florence-2018,AL062018,37051002100,2018-09-02,0
Florence-2018,AL062018,37051002200,2018-09-02,0
Florence-2018,AL062018,37051002300,2018-09-02,0
Florence-2018,AL062018,37051002401,2018-09-02,0
Florence-2018,AL062018,37051002402,2018-09-02,0
Florence-2018,AL062018,37051002501,2018-09-02,0
Florence-2018,AL062018,37051002502,2018-09-02,0
Florence-2018,AL062018,37051002503,2018-09-02,0
Florence-2018,AL062018,37051002504,2018-09-02,0
Florence-2018,AL062018,37051002600,2018-09-02,0
Florence-2018,AL062018,37051002700,2018-09-02,0
Florence-2018,AL062018,37051002800,2018-09-02,1.2632514270179451
Florence-2018,AL062018,37051002900,2018-09-02,0
Florence-2018,AL062018,37051003001,2018-09-02,0
Florence-2018,AL062018,37051003002,2018-09-02,0
Florence-2018,AL062018,37051003102,2018-09-02,4.38711234080557
Florence-2018,AL062018,37051003103,2018-09-02,3.2599210408526793
Florence-2018,AL062018,37051003104,2018-09-02,0
Florence-2018,AL062018,37051003201,2018-09-02,3.8655851631184013
Florence-2018,AL062018,37051003203,2018-09-02,0
Florence-2018,AL062018,37051003204,2018-09-02,0
Florence-2018,AL062018,37051003205,2018-09-02,3.45440779570089
Florence-2018,AL062018,37051003302,2018-09-02,0
Florence-2018,AL062018,37051003304,2018-09-02,0
Florence-2018,AL062018,37051003305,2018-09-02,0
Florence-2018,AL062018,37051003307,2018-09-02,3.3047844809157634
Florence-2018,AL062018,37051003309,2018-09-02,0
Florence-2018,AL062018,37051003310,2018-09-02,0
Florence-2018,AL062018,37051003311,2018-09-02,0
Florence-2018,AL062018,37051003312,2018-09-02,3.6186171657247614
Florence-2018,AL062018,37051003313,2018-09-02,3.9688295238572473
Florence-2018,AL062018,37051003314,2018-09-02,3.7503528820771037
Florence-2018,AL062018,37051003401,2018-09-02,9.15383915828911
Florence-2018,AL062018,37051003402,2018-09-02,8.856343919063137
Florence-2018,AL062018,37051003403,2018-09-02,0
Florence-2018,AL062018,37051003404,2018-09-02,0
Florence-2018,AL062018,37051003405,2018-09-02,0
Florence-2018,AL062018,37051003406,2018-09-02,8.467551556316204
Florence-2018,AL062018,37051003407,2018-09-02,0
Florence-2018,AL062018,37051003408,2018-09-02,0
Florence-2018,AL062018,37051003500,2018-09-02,9.493182750614723
Florence-2018,AL062018,37051003600,2018-09-02,10.612131091060018
Florence-2018,AL062018,37051003700,2018-09-02,19.618388983310364
Florence-2018,AL062018,37051003800,2018-09-02,0
Florence-2018,AL062018,37051980100,2018-09-02,3.387719635555854
Florence-2018,AL062018,37051980200,2018-09-02,9.262648955090208
Florence-2018,AL062018,37053110101,2018-09-02,23.122735377269628
Florence-2018,AL062018,37053110102,2018-09-02,91.88087481993574
Florence-2018,AL062018,37053110200,2018-09-02,98.11783542039643
Florence-2018,AL062018,37053110301,2018-09-02,92.072736689524
Florence-2018,AL062018,37053110302,2018-09-02,42.460714410124346
Florence-2018,AL062018,37053110401,2018-09-02,24.65979782319586
Florence-2018,AL062018,37053110402,2018-09-02,5.173798886676881
Florence-2018,AL062018,37053990100,2018-09-02,60.628200160862846
Florence-2018,AL062018,37055970101,2018-09-02,1.662945174000836
Florence-2018,AL062018,37055970102,2018-09-02,2.1225858770635853
Florence-2018,AL062018,37055970200,2018-09-02,2.3699932926733407
Florence-2018,AL062018,37055970300,2018-09-02,2.554550004976161
Florence-2018,AL062018,37055970400,2018-09-02,2.1446493123760826
Florence-2018,AL062018,37055970501,2018-09-02,8.65423890320611
Florence-2018,AL062018,37055970502,2018-09-02,34.38180390664974
Florence-2018,AL062018,37055970601,2018-09-02,3.513782472965264
Florence-2018,AL062018,37055970602,2018-09-02,2.6519248852623507
Florence-2018,AL062018,37055990100,2018-09-02,14.613298337157692
Florence-2018,AL062018,37055990200,2018-09-02,17.358240821166305
Florence-2018,AL062018,37057060101,2018-09-02,47.613407526817426
Florence-2018,AL062018,37057060102,2018-09-02,88.50456909812618
Florence-2018,AL062018,37057060201,2018-09-02,91.15065555577095
Florence-2018,AL062018,37057060202,2018-09-02,106.29770378816626
Florence-2018,AL062018,37057060203,2018-09-02,107.28916241408635
Florence-2018,AL062018,37057060301,2018-09-02,140.58710240313076
Florence-2018,AL062018,37057060302,2018-09-02,147.7176879106811
Florence-2018,AL062018,37057060303,2018-09-02,114.38218191886973
Florence-2018,AL062018,37057060304,2018-09-02,124.04185886822752
Florence-2018,AL062018,37057060400,2018-09-02,91.9706034082169
Florence-2018,AL062018,37057060500,2018-09-02,109.89108116893708
Florence-2018,AL062018,37057060601,2018-09-02,85.35672575064022
Florence-2018,AL062018,37057060602,2018-09-02,43.80329911751091
Florence-2018,AL062018,37057060700,2018-09-02,75.70459086983828
Florence-2018,AL062018,37057060800,2018-09-02,91.20454505416016
Florence-2018,AL062018,37057060900,2018-09-02,111.50285428842749
Florence-2018,AL062018,37057061000,2018-09-02,93.0895703557429
Florence-2018,AL062018,37057061100,2018-09-02,109.00658760750044
Florence-2018,AL062018,37057061201,2018-09-02,53.822120327297064
Florence-2018,AL062018,37057061202,2018-09-02,83.40852936664544
Florence-2018,AL062018,37057061300,2018-09-02,93.30655522907158
Florence-2018,AL062018,37057061400,2018-09-02,101.86276338745164
Florence-2018,AL062018,37057061500,2018-09-02,103.54587189922366
Florence-2018,AL062018,37057061600,2018-09-02,99.9196688610193
Florence-2018,AL062018,37057061701,2018-09-02,58.2303121619944
Florence-2018,AL062018,37057061702,2018-09-02,56.95907721603788
Florence-2018,AL062018,37057061703,2018-09-02,52.30322923802734
Florence-2018,AL062018,37057061802,2018-09-02,103.5905337950683
Florence-2018,AL062018,37057061803,2018-09-02,92.72046604988479
Florence-2018,AL062018,37057061804,2018-09-02,47.88938767437652
Florence-2018,AL062018,37057061901,2018-09-02,147.88845412980552
Florence-2018,AL062018,37057061902,2018-09-02,143.0640594028691
Florence-2018,AL062018,37057062001,2018-09-02,111.13840042366456
Florence-2018,AL062018,37057062002,2018-09-02,128.50636863191693
Florence-2018,AL062018,37059080100,2018-09-02,169.41428466516314
Florence-2018,AL062018,37059080200,2018-09-02,66.24921013426957
Florence-2018,AL062018,37059080300,2018-09-02,60.329429692616415
Florence-2018,AL062018,37059080400,2018-09-02,67.01754891783312
Florence-2018,AL062018,37059080500,2018-09-02,93.63723986617941
Florence-2018,AL062018,37059080600,2018-09-02,100.8410155775114
Florence-2018,AL062018,37059080700,2018-09-02,23.661464743344204
Florence-2018,AL062018,37061090100,2018-09-02,2.6493222248864035
Florence-2018,AL062018,37061090200,2018-09-02,91.02890417840763
Florence-2018,AL062018,37061090300,2018-09-02,101.66360813407998
Florence-2018,AL062018,37061090400,2018-09-02,90.0829060063166
Florence-2018,AL062018,37061090501,2018-09-02,20.934425639801287
Florence-2018,AL062018,37061090502,2018-09-02,21.628630803354604
Florence-2018,AL062018,37061090600,2018-09-02,21.342290652618576
Florence-2018,AL062018,37061090701,2018-09-02,18.690657961573244
Florence-2018,AL062018,37061090702,2018-09-02,54.53752337603192
Florence-2018,AL062018,37061090801,2018-09-02,97.0028415211
Florence-2018,AL062018,37061090802,2018-09-02,85.1334838136881
Florence-2018,AL062018,37063000101,2018-09-02,9.633061584007384
Florence-2018,AL062018,37063000102,2018-09-02,9.08532791434465
Florence-2018,AL062018,37063000200,2018-09-02,8.708823704705988
Florence-2018,AL062018,37063000301,2018-09-02,8.39278895145554
Florence-2018,AL062018,37063000302,2018-09-02,8.763095249530007
Florence-2018,AL062018,37063000401,2018-09-02,7.884811307710996
Florence-2018,AL062018,37063000402,2018-09-02,8.854691123230909
Florence-2018,AL062018,37063000500,2018-09-02,10.922011891820373
Florence-2018,AL062018,37063000600,2018-09-02,16.213784553129038
Florence-2018,AL062018,37063000700,2018-09-02,6.515353393477959
Florence-2018,AL062018,37063000900,2018-09-02,8.893558995793008
Florence-2018,AL062018,37063001001,2018-09-02,4.634142738520713
Florence-2018,AL062018,37063001002,2018-09-02,4.437686204715939
Florence-2018,AL062018,37063001100,2018-09-02,5.266922201843085
Florence-2018,AL062018,37063001301,2018-09-02,5.612523376102673
Florence-2018,AL062018,37063001303,2018-09-02,5.492346372072376
Florence-2018,AL062018,37063001304,2018-09-02,5.497637167292374
Florence-2018,AL062018,37063001400,2018-09-02,5.193120414311186
Florence-2018,AL062018,37063001501,2018-09-02,9.958979930440725
Florence-2018,AL062018,37063001502,2018-09-02,8.796669119779448
Florence-2018,AL062018,37063001503,2018-09-02,9.249363167060404
Florence-2018,AL062018,37063001601,2018-09-02,9.920542906300204
Florence-2018,AL062018,37063001603,2018-09-02,9.64201447683986
Florence-2018,AL062018,37063001604,2018-09-02,8.311894648375247
Florence-2018,AL062018,37063001705,2018-09-02,7.369866727608711
Florence-2018,AL062018,37063001706,2018-09-02,15.592812589323517
Florence-2018,AL062018,37063001707,2018-09-02,11.969587008135012
Florence-2018,AL062018,37063001708,2018-09-02,9.281322733151919
Florence-2018,AL062018,37063001709,2018-09-02,9.27364773874403
Florence-2018,AL062018,37063001710,2018-09-02,7.9320460569493205
Florence-2018,AL062018,37063001711,2018-09-02,7.472323314047146
Florence-2018,AL062018,37063001801,2018-09-02,33.266364798034076
Florence-2018,AL062018,37063001802,2018-09-02,33.40166661069026
Florence-2018,AL062018,37063001806,2018-09-02,58.65146892850362
Florence-2018,AL062018,37063001807,2018-09-02,49.252924062038524
Florence-2018,AL062018,37063001808,2018-09-02,57.355319683892006
Florence-2018,AL062018,37063001809,2018-09-02,46.010672938977315
Florence-2018,AL062018,37063001900,2018-09-02,120.95226003609484
Florence-2018,AL062018,37063002007,2018-09-02,14.921030574477511
Florence-2018,AL062018,37063002008,2018-09-02,14.105202126500103
Florence-2018,AL062018,37063002009,2018-09-02,5.10506201563485
Florence-2018,AL062018,37063002013,2018-09-02,39.52386540170997
Florence-2018,AL062018,37063002015,2018-09-02,15.672241474657355
Florence-2018,AL062018,37063002016,2018-09-02,20.258183493757063
Florence-2018,AL062018,37063002017,2018-09-02,21.32307279755833
Florence-2018,AL062018,37063002018,2018-09-02,15.61100707304716
Florence-2018,AL062018,37063002019,2018-09-02,11.33368938318058
Florence-2018,AL062018,37063002020,2018-09-02,12.349324314210207
Florence-2018,AL062018,37063002021,2018-09-02,12.869929310052518
Florence-2018,AL062018,37063002022,2018-09-02,14.18510050838236
Florence-2018,AL062018,37063002023,2018-09-02,13.69573258670435
Florence-2018,AL062018,37063002024,2018-09-02,14.606901017712698
Florence-2018,AL062018,37063002025,2018-09-02,14.924342979305921
Florence-2018,AL062018,37063002026,2018-09-02,5.527922827239936
Florence-2018,AL062018,37063002027,2018-09-02,14.315559449771303
Florence-2018,AL062018,37063002028,2018-09-02,60.73589848614811
Florence-2018,AL062018,37063002100,2018-09-02,8.502740707757164
Florence-2018,AL062018,37063002200,2018-09-02,9.280297884467455
Florence-2018,AL062018,37063002300,2018-09-02,5.840925990444527
Florence-2018,AL062018,37063980100,2018-09-02,43.72248624497385
Florence-2018,AL062018,37065020200,2018-09-02,10.462302453608613
Florence-2018,AL062018,37065020300,2018-09-02,10.872169697593652
Florence-2018,AL062018,37065020400,2018-09-02,10.868110692306626
Florence-2018,AL062018,37065020600,2018-09-02,14.444652554462671
Florence-2018,AL062018,37065020700,2018-09-02,18.144160398987637
Florence-2018,AL062018,37065020800,2018-09-02,88.8289683550297
Florence-2018,AL062018,37065020900,2018-09-02,74.76280738272776
Florence-2018,AL062018,37065021000,2018-09-02,71.52970870115277
Florence-2018,AL062018,37065021100,2018-09-02,24.201663076430545
Florence-2018,AL062018,37065021200,2018-09-02,71.87820883348739
Florence-2018,AL062018,37065021300,2018-09-02,22.076936468118888
Florence-2018,AL062018,37065021400,2018-09-02,13.789146665411975
Florence-2018,AL062018,37065021500,2018-09-02,24.300890994716234
Florence-2018,AL062018,37065021600,2018-09-02,125.75708390828935
Florence-2018,AL062018,37067000100,2018-09-02,90.22854452085954
Florence-2018,AL062018,37067000200,2018-09-02,88.23050470647829
Florence-2018,AL062018,37067000301,2018-09-02,48.79015264344656
Florence-2018,AL062018,37067000302,2018-09-02,48.84815762500686
Florence-2018,AL062018,37067000400,2018-09-02,45.66146641694242
Florence-2018,AL062018,37067000500,2018-09-02,78.31810130342271
Florence-2018,AL062018,37067000600,2018-09-02,83.9664844001309
Florence-2018,AL062018,37067000700,2018-09-02,88.3316010956421
Florence-2018,AL062018,37067000801,2018-09-02,97.54641911184248
Florence-2018,AL062018,37067000802,2018-09-02,101.18203474949567
Florence-2018,AL062018,37067000900,2018-09-02,100.12955285459395
Florence-2018,AL062018,37067001000,2018-09-02,103.36399404831059
Florence-2018,AL062018,37067001100,2018-09-02,99.09459041805991
Florence-2018,AL062018,37067001200,2018-09-02,95.8965647450874
Florence-2018,AL062018,37067001300,2018-09-02,52.55855266531033
Florence-2018,AL062018,37067001400,2018-09-02,42.62144290784051
Florence-2018,AL062018,37067001500,2018-09-02,39.806805426540876
Florence-2018,AL062018,37067001601,2018-09-02,46.426588344942566
Florence-2018,AL062018,37067001602,2018-09-02,76.70902362786723
Florence-2018,AL062018,37067001700,2018-09-02,51.61539769795809
Florence-2018,AL062018,37067001800,2018-09-02,94.64268896284878
Florence-2018,AL062018,37067001901,2018-09-02,104.12892131936788
Florence-2018,AL062018,37067001902,2018-09-02,103.90259439400403
Florence-2018,AL062018,37067002001,2018-09-02,107.74635443637948
Florence-2018,AL062018,37067002002,2018-09-02,109.31398912981932
Florence-2018,AL062018,37067002100,2018-09-02,105.192226855153
Florence-2018,AL062018,37067002200,2018-09-02,102.21688892194423
Florence-2018,AL062018,37067002501,2018-09-02,97.22714586881717
Florence-2018,AL062018,37067002502,2018-09-02,99.04174092011533
Florence-2018,AL062018,37067002601,2018-09-02,95.43284924007732
Florence-2018,AL062018,37067002603,2018-09-02,86.11808920731234
Florence-2018,AL062018,37067002604,2018-09-02,57.76132228906054
Florence-2018,AL062018,37067002701,2018-09-02,46.41382267853449
Florence-2018,AL062018,37067002702,2018-09-02,42.02787869456332
Florence-2018,AL062018,37067002703,2018-09-02,43.54323942726289
Florence-2018,AL062018,37067002801,2018-09-02,38.0351644616018
Florence-2018,AL062018,37067002804,2018-09-02,49.05258382241654
Florence-2018,AL062018,37067002806,2018-09-02,33.28032757127479
Florence-2018,AL062018,37067002807,2018-09-02,30.30123704266577
Florence-2018,AL062018,37067002808,2018-09-02,29.709124944547316
Florence-2018,AL062018,37067002809,2018-09-02,45.40446942128664
Florence-2018,AL062018,37067002901,2018-09-02,30.21705023736713
Florence-2018,AL062018,37067002903,2018-09-02,43.52269432758175
Florence-2018,AL062018,37067002904,2018-09-02,32.00708481017055
Florence-2018,AL062018,37067003002,2018-09-02,43.69579703538705
Florence-2018,AL062018,37067003003,2018-09-02,44.39167949719312
Florence-2018,AL062018,37067003004,2018-09-02,43.61100969516584
Florence-2018,AL062018,37067003103,2018-09-02,32.354258758412506
Florence-2018,AL062018,37067003105,2018-09-02,42.61795354406313
Florence-2018,AL062018,37067003106,2018-09-02,40.71596268069898
Florence-2018,AL062018,37067003107,2018-09-02,49.730652363285586
Florence-2018,AL062018,37067003108,2018-09-02,52.19495417579315
Florence-2018,AL062018,37067003201,2018-09-02,46.52446793914148
Florence-2018,AL062018,37067003202,2018-09-02,49.35418659858727
Florence-2018,AL062018,37067003307,2018-09-02,42.29380577203581
Florence-2018,AL062018,37067003308,2018-09-02,43.99429524527699
Florence-2018,AL062018,37067003309,2018-09-02,92.41717534529634
Florence-2018,AL062018,37067003310,2018-09-02,91.3434688027288
Florence-2018,AL062018,37067003311,2018-09-02,38.37393538399762
Florence-2018,AL062018,37067003312,2018-09-02,35.72809682628125
Florence-2018,AL062018,37067003313,2018-09-02,52.35940817482422
Florence-2018,AL062018,37067003314,2018-09-02,53.161083143706115
Florence-2018,AL062018,37067003315,2018-09-02,41.34986449982869
Florence-2018,AL062018,37067003402,2018-09-02,87.46698147501888
Florence-2018,AL062018,37067003403,2018-09-02,99.76703397231714
Florence-2018,AL062018,37067003404,2018-09-02,98.12944366770917
Florence-2018,AL062018,37067003500,2018-09-02,102.09040541342763
Florence-2018,AL062018,37067003600,2018-09-02,118.16222956193737
Florence-2018,AL062018,37067003701,2018-09-02,111.4387049236579
Florence-2018,AL062018,37067003702,2018-09-02,115.61916881396664
Florence-2018,AL062018,37067003703,2018-09-02,125.57319017868521
Florence-2018,AL062018,37067003803,2018-09-02,113.27856770261765
Florence-2018,AL062018,37067003804,2018-09-02,112.08405245132717
Florence-2018,AL062018,37067003805,2018-09-02,94.21365930913997
Florence-2018,AL062018,37067003806,2018-09-02,95.89398028340312
Florence-2018,AL062018,37067003903,2018-09-02,90.74899808770434
Florence-2018,AL062018,37067003904,2018-09-02,89.55678794744458
Florence-2018,AL062018,37067003905,2018-09-02,88.73122690617899
Florence-2018,AL062018,37067003906,2018-09-02,87.07344627016462
Florence-2018,AL062018,37067003908,2018-09-02,85.0836703136888
Florence-2018,AL062018,37067003909,2018-09-02,86.07470956337231
Florence-2018,AL062018,37067004005,2018-09-02,85.57189190969542
Florence-2018,AL062018,37067004007,2018-09-02,50.37212932106331
Florence-2018,AL062018,37067004009,2018-09-02,53.36890520041216
Florence-2018,AL062018,37067004010,2018-09-02,51.22884284035108
Florence-2018,AL062018,37067004011,2018-09-02,55.351554312064735
Florence-2018,AL062018,37067004012,2018-09-02,87.8492302200203
Florence-2018,AL062018,37067004013,2018-09-02,87.89875916440587
Florence-2018,AL062018,37067004014,2018-09-02,92.17302463834528
Florence-2018,AL062018,37067004015,2018-09-02,98.22146373557685
Florence-2018,AL062018,37067004102,2018-09-02,39.58140928886187
Florence-2018,AL062018,37067004103,2018-09-02,47.24590479826377
Florence-2018,AL062018,37067004104,2018-09-02,41.921704874263185
Florence-2018,AL062018,37069060100,2018-09-02,111.47291673471258
Florence-2018,AL062018,37069060200,2018-09-02,87.17926656402938
Florence-2018,AL062018,37069060301,2018-09-02,97.61983106055828
Florence-2018,AL062018,37069060302,2018-09-02,104.92074346336523
Florence-2018,AL062018,37069060401,2018-09-02,141.64915196327877
Florence-2018,AL062018,37069060402,2018-09-02,149.30107805408113
Florence-2018,AL062018,37069060501,2018-09-02,141.0677312081498
Florence-2018,AL062018,37069060502,2018-09-02,175.82733238317832
Florence-2018,AL062018,37069060600,2018-09-02,127.74191490486578
Florence-2018,AL062018,37069060700,2018-09-02,57.633489269238765
Florence-2018,AL062018,37069060801,2018-09-02,95.29042933142898
