storm_id,usa_atcf_id,geoid,DATE,PRCPpred
Matthew-2016,AL142016,37051000701,2016-09-23,148.52578373186094
Matthew-2016,AL142016,37051000702,2016-09-23,139.26751072722726
Matthew-2016,AL142016,37051000800,2016-09-23,138.06318236269243
Matthew-2016,AL142016,37051000900,2016-09-23,148.84661553762604
Matthew-2016,AL142016,37051001000,2016-09-23,146.04341914223443
Matthew-2016,AL142016,37051001100,2016-09-23,130.2466659983308
Matthew-2016,AL142016,37051001200,2016-09-23,129.56081342952476
Matthew-2016,AL142016,37051001400,2016-09-23,144.55018867449363
Matthew-2016,AL142016,37051001500,2016-09-23,115.87321572526548
Matthew-2016,AL142016,37051001601,2016-09-23,130.85350398247706
Matthew-2016,AL142016,37051001603,2016-09-23,143.30898684806294
Matthew-2016,AL142016,37051001604,2016-09-23,132.32769079191053
Matthew-2016,AL142016,37051001700,2016-09-23,143.66982105647156
Matthew-2016,AL142016,37051001800,2016-09-23,160.42799829203895
Matthew-2016,AL142016,37051001901,2016-09-23,146.69802265728893
Matthew-2016,AL142016,37051001902,2016-09-23,162.85724429322673
Matthew-2016,AL142016,37051001903,2016-09-23,163.94535647961743
Matthew-2016,AL142016,37051002001,2016-09-23,143.55469040782222
Matthew-2016,AL142016,37051002002,2016-09-23,144.92976792443332
Matthew-2016,AL142016,37051002100,2016-09-23,146.49633120532695
Matthew-2016,AL142016,37051002200,2016-09-23,137.06637194755822
Matthew-2016,AL142016,37051002300,2016-09-23,142.41562974855515
Matthew-2016,AL142016,37051002401,2016-09-23,141.49462113983338
Matthew-2016,AL142016,37051002402,2016-09-23,142.49078071673404
Matthew-2016,AL142016,37051002501,2016-09-23,142.58727971852215
Matthew-2016,AL142016,37051002502,2016-09-23,143.36566421735137
